ID,Age,Salary,JoinDate,Department,Score
3496,26,141768,2020-10-31,Sales,82
3497,18,57250,2024-06-09,HR,55
3498,35,78137,2016-02-24,Engineering,77
3499,28,76412,2020-03-07,Sales,86
3500,37,103664,2020-12-12,Engineering,52
3501,35,103704,2022-12-28,Support,63
3502,48,91914,2021-10-02,Sales,66
3503,63,112524,2023-04-07,Support,85
3504,54,37065,2024-09-28,Engineering,66
3505,39,88876,2017-08-03,Support,74
3506,19,35622,2018-05-17,Sales,71
3507,22,123955,2021-09-08,Marketing,85
3508,23,124707,2019-12-18,Sales,70
3509,30,141733,2024-10-23,Marketing,86
3510,42,96201,2018-12-27,Sales,88
3511,37,122320,2015-01-17,Support,63
3512,53,77952,2015-01-06,HR,70
3513,63,100799,2019-05-31,Finance,95
3514,33,75687,2020-10-21,Finance,69
3515,46,64523,2022-03-21,HR,57
3516,41,126642,2015-12-18,Engineering,74
3517,36,77456,2023-08-03,Engineering,51
3518,32,96133,2017-05-17,HR,59
3519,35,134085,2020-03-20,Marketing,95
3520,44,138684,2020-02-12,Finance,82
3521,22,124937,2016-12-12,Marketing,62
3522,44,108200,2023-01-19,Support,63
3523,41,119922,2023-08-29,Support,96
3524,47,55570,2021-07-07,Sales,97
3525,31,73019,2019-03-23,Support,77
3526,61,75532,2018-10-18,Sales,92
3527,34,49239,2015-02-11,Sales,98
3528,38,111976,2017-10-01,Finance,72
3529,37,149231,2021-08-24,Finance,60
3530,51,108025,2017-10-18,Sales,59
3531,60,116907,2022-06-08,HR,55
3532,53,99847,2016-09-28,HR,61
3533,60,98470,2016-07-17,Engineering,72
3534,44,145897,2017-05-24,Engineering,94
3535,54,136629,2021-07-14,Engineering,50
3536,23,67909,2016-08-24,Support,90
3537,41,123848,2018-12-15,Marketing,64
3538,43,74999,2016-12-28,HR,73
3539,55,136748,2022-07-17,Support,55
3540,52,137625,2022-03-14,Engineering,50
3541,63,102227,2015-07-29,Engineering,61
3542,55,61498,2020-05-02,Engineering,61
3543,59,65825,2020-08-20,Support,88
3544,24,68179,2021-08-09,Marketing,80
3545,50,84412,2019-08-22,HR,67
3546,58,34409,2017-05-03,HR,73
3547,26,56751,2017-05-07,Marketing,80
3548,58,42041,2018-02-05,Support,51
3549,55,112190,2018-10-02,Support,52
3550,60,41586,2015-04-12,HR,60
3551,32,109468,2020-09-30,Support,77
3552,27,76501,2023-03-01,Finance,96
3553,24,51390,2018-06-03,Sales,67
3554,35,39587,2023-10-21,Support,90
3555,41,137009,2023-10-16,Engineering,89
3556,37,137562,2021-06-07,HR,75
3557,24,77013,2015-03-03,Finance,79
3558,59,93620,2021-11-15,HR,60
3559,18,108113,2019-08-01,Engineering,50
3560,36,66737,2022-10-10,HR,70
3561,37,54124,2018-10-10,Finance,72
3562,38,91527,2019-06-27,Sales,53
3563,29,145477,2021-09-07,Sales,69
3564,35,64077,2024-03-26,Engineering,82
3565,41,133693,2022-04-07,Engineering,85
3566,22,107514,2021-03-25,Marketing,73
3567,48,87654,2017-07-14,Engineering,62
3568,33,136263,2021-10-14,Engineering,62
3569,41,134885,2024-02-01,Sales,75
3570,19,125567,2023-07-25,Engineering,87
3571,63,41760,2019-12-03,Marketing,60
3572,52,80986,2022-11-06,Sales,78
3573,54,34944,2020-12-29,Finance,88
3574,59,138443,2015-08-11,Engineering,78
3575,60,145074,2016-04-16,Support,59
3576,59,61629,2020-05-22,Support,61
3577,64,69465,2018-04-17,Finance,79
3578,49,106575,2015-04-10,Finance,91
3579,49,52553,2021-07-14,Finance,50
3580,59,131505,2023-03-18,Sales,66
3581,47,108199,2023-08-15,Finance,88
3582,24,112227,2023-06-10,Finance,76
3583,26,45893,2023-03-12,HR,83
3584,63,33632,2022-05-24,Finance,50
3585,26,91779,2024-09-06,Finance,68
3586,53,146603,2016-09-19,Support,89
3587,62,54003,2021-06-28,Engineering,58
3588,58,64815,2024-02-17,Sales,71
3589,35,90107,2023-07-08,Engineering,91
3590,60,49622,2016-05-03,Sales,58
3591,23,94210,2017-11-06,Sales,97
3592,64,123190,2022-08-25,Engineering,65
3593,22,129087,2020-12-01,Marketing,50
3594,54,30486,2016-06-24,Sales,68
3595,54,33196,2016-07-30,Sales,66
3596,43,130565,2023-09-27,Sales,57
3597,50,58225,2019-09-01,HR,79
3598,64,62275,2020-07-09,Finance,67
3599,60,89896,2016-02-25,Marketing,59
3600,41,72487,2019-07-17,Support,53
3601,54,130995,2016-08-19,Finance,62
3602,42,130300,2023-03-22,Marketing,67
3603,41,36849,2020-07-22,Finance,97
3604,50,129794,2023-02-22,HR,58
3605,45,86866,2015-10-29,Finance,88
3606,27,145520,2017-05-09,Marketing,91
3607,38,114360,2017-09-12,Support,96
3608,32,142610,2019-10-13,HR,54
3609,58,105257,2024-11-11,Marketing,71
3610,58,57862,2021-05-29,Support,56
3611,40,34331,2015-11-22,Finance,74
3612,44,74648,2022-10-14,Support,55
3613,51,33262,2019-01-02,Marketing,58
3614,50,117858,2020-12-08,Sales,55
3615,54,110865,2016-05-04,Support,90
3616,46,80617,2017-03-02,Engineering,63
3617,53,117459,2024-07-24,Marketing,64
3618,25,64457,2019-07-22,Marketing,85
3619,38,93171,2019-12-13,Engineering,65
3620,39,75771,2015-08-02,Marketing,65
3621,57,143381,2020-01-15,Support,91
3622,54,101196,2015-10-20,Sales,67
3623,27,145817,2016-05-19,Sales,88
3624,35,53296,2020-03-19,HR,88
3625,38,119152,2019-08-26,HR,64
3626,21,127596,2016-10-14,Finance,69
3627,27,111238,2024-10-12,HR,90
3628,51,69291,2018-11-17,Engineering,95
3629,50,65169,2024-06-16,Support,88
3630,27,58341,2018-01-19,Finance,69
3631,18,91772,2018-11-27,Sales,50
3632,22,75647,2017-03-20,Engineering,64
3633,45,40974,2016-10-07,Support,72
3634,62,124826,2016-07-23,HR,66
3635,51,32956,2019-02-17,Support,63
3636,28,140363,2020-07-30,HR,91
3637,49,138642,2018-10-10,HR,80
3638,34,43806,2015-05-13,Support,58
3639,27,110391,2023-04-25,Support,70
3640,30,36458,2015-05-23,HR,99
3641,22,36853,2024-09-09,Marketing,79
3642,48,48320,2024-01-31,Finance,60
3643,37,75615,2018-02-17,Support,58
3644,19,123476,2016-01-25,Marketing,50
3645,21,69267,2020-12-24,Engineering,74
3646,20,60984,2017-11-02,HR,71
3647,40,82683,2015-06-04,Support,59
3648,51,136538,2024-11-24,Finance,59
3649,47,115269,2018-12-31,Marketing,55
3650,19,112269,2024-09-22,Marketing,51
3651,49,55705,2019-05-02,Engineering,65
3652,29,60720,2022-03-18,Support,57
3653,30,119614,2017-06-24,Support,93
3654,25,66169,2022-06-04,Sales,95
3655,22,49569,2023-01-08,Marketing,68
3656,64,84437,2023-10-15,Support,60
3657,60,49731,2016-10-05,Support,69
3658,38,84097,2020-07-21,Finance,99
3659,27,39569,2024-10-21,Marketing,75
3660,47,115192,2017-03-21,Finance,95
3661,48,138073,2020-02-10,Engineering,53
3662,23,111741,2018-07-17,HR,53
3663,43,43934,2024-08-16,Marketing,97
3664,56,132544,2021-09-08,HR,68
3665,23,76910,2016-09-10,Marketing,78
3666,28,50431,2022-01-04,Sales,79
3667,42,74135,2021-06-28,Marketing,60
3668,24,61385,2020-06-22,HR,71
3669,42,42818,2019-10-05,HR,80
3670,43,53977,2021-11-01,Marketing,90
3671,53,113990,2020-01-14,Marketing,96
3672,30,75784,2018-12-29,Sales,51
3673,19,64959,2023-07-29,Engineering,58
3674,45,119506,2019-04-19,Marketing,90
3675,30,114766,2019-11-03,Support,70
3676,49,85989,2021-07-17,Support,83
3677,25,34922,2024-08-21,Support,90
3678,19,43541,2018-04-12,Engineering,81
3679,57,85673,2015-09-15,Marketing,77
3680,54,122264,2022-09-03,Engineering,50
3681,58,112249,2019-02-25,Sales,53
3682,52,132781,2021-08-28,HR,59
3683,64,97853,2022-04-17,Engineering,87
3684,29,45916,2019-05-19,Sales,66
3685,33,54226,2024-09-15,Sales,51
3686,28,78380,2017-03-06,HR,90
3687,20,84545,2015-08-24,Support,69
3688,64,145981,2024-09-22,Support,83
3689,48,56425,2020-03-22,HR,89
3690,59,140777,2024-07-26,Support,67
3691,47,123464,2015-05-11,Finance,68
3692,25,46091,2021-08-13,HR,57
3693,48,30002,2020-07-12,HR,52
3694,61,70958,2023-03-03,Support,71
3695,34,50707,2024-05-29,Marketing,66
3696,31,108322,2023-02-16,Marketing,58
3697,47,135364,2018-07-12,Sales,61
3698,54,118031,2022-02-14,HR,60
3699,37,147026,2024-09-28,Finance,96
3700,63,149498,2020-09-04,Support,57
3701,21,58314,2017-05-29,Sales,93
3702,57,145557,2019-01-26,Engineering,96
3703,47,131291,2024-04-27,HR,97
3704,44,73220,2022-06-11,Finance,69
3705,21,118714,2017-04-11,HR,62
3706,26,49971,2021-02-17,HR,61
3707,26,79228,2024-02-20,Support,97
3708,43,58261,2022-02-13,Engineering,91
3709,30,134998,2023-03-07,Finance,77
3710,36,126343,2021-07-17,HR,68
3711,30,41340,2022-06-13,Engineering,77
3712,19,132153,2016-07-24,Engineering,71
3713,30,103273,2017-12-03,Sales,58
3714,50,136637,2018-01-19,Sales,97
3715,37,37310,2016-09-17,HR,81
3716,50,114880,2019-06-07,Marketing,73
3717,47,80621,2016-08-21,Sales,62
3718,64,75679,2024-03-15,Marketing,65
3719,19,139264,2019-05-02,Marketing,81
3720,60,138807,2017-09-22,Engineering,52
3721,29,127295,2016-05-14,Sales,63
3722,33,69994,2018-03-18,Finance,98
3723,60,30560,2016-01-25,HR,82
3724,47,41595,2022-10-14,Engineering,64
3725,35,133678,2015-09-02,Engineering,77
3726,40,138237,2018-05-07,Finance,79
3727,50,144476,2022-07-26,HR,64
3728,24,117310,2018-12-10,Marketing,91
3729,63,60783,2024-04-30,Marketing,87
3730,63,83175,2022-11-22,Marketing,93
3731,28,118220,2022-04-02,HR,80
3732,42,42213,2022-09-13,Support,73
3733,36,57713,2021-08-24,Support,71
3734,37,128336,2022-01-18,Engineering,57
3735,42,143197,2018-03-25,Finance,58
3736,51,77928,2023-12-16,Marketing,72
3737,22,49510,2017-01-19,HR,74
3738,25,128575,2017-11-06,HR,97
3739,62,44963,2023-10-30,Sales,64
3740,18,114629,2023-01-14,HR,52
3741,55,140901,2024-12-01,Finance,63
3742,53,138241,2023-10-09,Sales,96
3743,58,102258,2024-12-01,Finance,59
3744,56,102302,2018-04-02,Sales,50
3745,44,45928,2022-09-22,HR,76
3746,28,64416,2016-07-16,Sales,54
3747,24,130434,2021-07-21,Engineering,78
3748,32,97042,2020-01-24,Marketing,96
3749,54,110758,2023-05-19,Marketing,61
3750,47,74563,2015-09-22,Sales,86
3751,20,140920,2021-09-17,Sales,90
3752,56,41161,2019-05-24,Support,51
3753,40,122438,2023-02-01,Marketing,70
3754,33,101688,2020-06-24,Sales,62
3755,45,41162,2015-09-28,Finance,66
3756,55,148371,2017-10-14,Marketing,50
3757,35,149998,2017-12-07,Sales,58
3758,30,84951,2022-04-05,Support,94
3759,32,45659,2019-02-08,Engineering,95
3760,21,149200,2019-05-29,HR,73
3761,53,117794,2021-01-24,Engineering,90
3762,27,31379,2015-12-04,Finance,69
3763,58,121500,2019-05-01,Marketing,93
3764,28,87745,2016-12-03,Finance,79
3765,61,42516,2023-09-29,Sales,69
3766,42,54843,2022-01-14,Marketing,70
3767,42,51514,2019-09-22,HR,58
3768,42,103058,2020-03-09,Engineering,81
3769,31,105008,2024-10-13,Marketing,66
3770,42,105591,2022-02-08,Support,54
3771,22,55192,2016-12-30,Finance,84
3772,36,37446,2016-03-19,Support,58
3773,47,143073,2018-06-09,Marketing,65
3774,50,96945,2018-12-28,HR,63
3775,63,95792,2015-03-31,HR,75
3776,42,80575,2021-07-16,Sales,64
3777,43,131294,2015-03-16,Sales,93
3778,33,83517,2016-05-04,Support,78
3779,41,69534,2015-09-14,Sales,64
3780,36,58743,2021-08-21,Marketing,83
3781,19,145994,2020-04-11,Support,59
3782,52,93190,2016-08-09,Marketing,98
3783,25,43275,2016-06-21,HR,72
3784,21,30909,2024-05-31,Support,91
3785,46,64112,2021-02-04,HR,53
3786,49,147472,2021-09-22,Finance,98
3787,43,91264,2022-01-08,Sales,88
3788,40,31695,2023-10-22,Sales,64
3789,30,129323,2017-09-12,Engineering,51
3790,36,104391,2024-08-11,Finance,94
3791,41,95546,2019-07-22,Support,71
3792,32,81977,2024-12-04,HR,90
3793,44,131307,2019-03-13,Sales,58
3794,45,85872,2022-06-09,Marketing,66
3795,48,43739,2020-11-21,Engineering,59
3796,54,31789,2016-11-17,Sales,78
3797,35,135902,2015-02-26,Engineering,87
3798,56,68640,2019-08-16,Engineering,55
3799,57,67067,2019-03-10,HR,63
3800,61,68262,2019-03-24,HR,59
3801,37,148094,2023-08-22,Support,80
3802,24,131433,2016-05-22,HR,90
3803,27,37689,2022-06-11,HR,97
3804,56,118731,2019-09-12,HR,79
3805,54,77734,2015-10-26,Sales,52
3806,60,131838,2019-01-31,Engineering,70
3807,54,41319,2022-08-10,Support,61
3808,21,113694,2020-04-17,HR,58
3809,56,59545,2015-08-23,HR,77
3810,40,128750,2021-11-28,Engineering,94
3811,57,68699,2022-11-13,Engineering,71
3812,41,43746,2016-09-07,Support,75
3813,47,147408,2019-08-01,Engineering,65
3814,39,57632,2016-03-05,Finance,99
3815,60,98049,2020-03-12,Sales,56
3816,43,109431,2017-04-16,Engineering,55
3817,47,85654,2015-12-23,Marketing,72
3818,49,85381,2019-07-04,Finance,91
3819,60,44648,2015-07-16,Support,94
3820,26,109646,2017-03-02,HR,56
3821,26,37436,2024-06-30,Engineering,52
3822,52,54544,2022-01-26,HR,70
3823,48,95715,2015-12-08,HR,83
3824,49,148648,2017-07-19,Support,84
3825,32,143759,2022-10-10,Sales,55
3826,62,143620,2016-12-21,HR,82
3827,49,94947,2018-02-06,HR,68
3828,50,34507,2016-01-08,Finance,80
3829,38,128421,2018-12-27,HR,83
3830,32,57213,2015-12-25,HR,68
3831,60,34477,2021-12-21,Engineering,64
3832,23,79395,2023-02-15,Sales,58
3833,54,42755,2021-01-27,Support,83
3834,55,88905,2016-05-25,Finance,67
3835,45,134060,2016-11-02,Finance,58
3836,49,138154,2022-04-03,Finance,55
3837,31,141451,2019-06-28,HR,73
3838,30,73306,2019-03-14,Sales,61
3839,36,30148,2022-06-22,Engineering,76
3840,36,141895,2024-12-04,Finance,75
3841,62,104907,2015-06-22,HR,95
3842,35,108315,2017-08-09,Sales,85
3843,59,84544,2016-04-30,Sales,53
3844,61,82204,2021-04-29,Sales,78
3845,21,81529,2023-06-21,Marketing,74
3846,48,126578,2015-11-21,Support,96
3847,19,77096,2024-02-08,HR,74
3848,23,55287,2023-08-11,Marketing,84
3849,44,98184,2024-06-08,Sales,67
3850,18,117228,2016-10-12,Sales,97
3851,56,110770,2024-05-27,HR,53
3852,58,77780,2018-09-19,Support,64
3853,25,87893,2017-12-09,Sales,99
3854,36,91358,2015-01-02,Finance,75
3855,56,52117,2015-11-13,Sales,63
3856,58,88706,2021-08-17,HR,79
3857,22,112806,2018-09-10,Support,80
3858,24,146946,2021-08-12,HR,80
3859,56,107271,2021-06-19,Support,83
3860,40,112215,2019-03-02,Sales,55
3861,55,112600,2022-05-28,Engineering,85
3862,44,83450,2015-09-02,Sales,54
3863,34,122403,2017-07-11,Support,56
3864,44,115038,2024-10-15,Finance,64
3865,63,137532,2017-01-21,Marketing,60
3866,62,86921,2024-02-07,Support,71
3867,45,62535,2022-04-11,Finance,78
3868,26,46105,2024-05-22,Marketing,53
3869,63,45863,2024-03-17,Engineering,67
3870,60,40447,2016-07-20,Marketing,82
3871,46,140182,2024-11-04,Sales,59
3872,26,49642,2020-07-28,Marketing,80
3873,45,97643,2024-08-21,Engineering,52
3874,31,55017,2024-11-18,Engineering,74
3875,32,43313,2020-12-19,Engineering,73
3876,31,45167,2021-01-17,Marketing,97
3877,24,37523,2024-11-09,HR,99
3878,41,146378,2020-10-06,Sales,86
3879,55,40973,2017-11-06,Finance,76
3880,56,65774,2019-03-05,Finance,64
3881,43,145776,2017-03-28,Support,53
3882,46,54312,2018-08-08,Support,50
3883,60,142945,2017-03-14,Sales,95
3884,39,50874,2021-08-12,Sales,59
3885,34,33747,2020-10-03,HR,96
3886,43,54815,2016-04-27,Support,70
3887,30,135736,2021-06-07,Finance,60
3888,28,91509,2023-03-07,Marketing,50
3889,23,50684,2016-10-02,HR,71
3890,48,141573,2024-11-20,Support,86
3891,64,69770,2024-03-23,Marketing,99
3892,31,120751,2017-08-26,Marketing,96
3893,22,132841,2024-11-05,Support,85
3894,49,67089,2016-11-03,Sales,56
3895,59,30559,2016-07-11,HR,59
3896,34,45261,2021-06-20,HR,70
3897,30,128560,2023-05-07,Support,50
3898,64,62544,2021-05-25,Finance,87
3899,42,108233,2024-06-29,HR,62
3900,45,121552,2023-05-11,Finance,86
3901,58,78285,2018-03-16,Sales,98
3902,25,30432,2020-06-25,Sales,96
3903,18,101947,2015-03-02,Finance,54
3904,41,122159,2015-10-09,Marketing,55
3905,42,86768,2024-04-21,Marketing,74
3906,18,63439,2017-10-01,Support,91
3907,59,74674,2017-01-10,Support,98
3908,36,75371,2021-09-18,Engineering,92
3909,46,67297,2018-02-26,Support,51
3910,26,64743,2016-06-22,HR,66
3911,63,100051,2016-12-29,Sales,66
3912,29,117483,2017-06-07,HR,69
3913,20,43866,2018-02-27,Support,99
3914,21,112896,2020-10-07,HR,99
3915,54,62813,2019-06-07,Finance,91
3916,32,34512,2017-02-16,Support,65
3917,28,46630,2018-10-16,Engineering,69
3918,55,104519,2023-03-28,HR,65
3919,47,108561,2020-09-17,Sales,50
3920,41,41351,2021-08-26,Sales,58
3921,39,133627,2015-09-23,Marketing,66
3922,42,125707,2019-08-01,Marketing,64
3923,47,124002,2018-12-21,HR,76
3924,39,142713,2019-01-10,Engineering,80
3925,44,105787,2019-04-14,Marketing,95
3926,48,44367,2022-11-07,Engineering,81
3927,58,99868,2024-03-23,Engineering,84
3928,63,45700,2022-12-26,Marketing,59
3929,33,59318,2018-02-25,HR,53
3930,44,102499,2018-11-22,Engineering,74
3931,48,95226,2020-12-03,Marketing,97
3932,37,57939,2018-06-07,Finance,66
3933,62,78458,2020-03-09,Marketing,79
3934,52,138392,2019-01-21,Support,87
3935,39,140708,2024-10-15,Finance,92
3936,44,56148,2018-07-15,Sales,95
3937,52,108467,2015-04-23,HR,65
3938,33,120068,2022-02-27,Marketing,75
3939,53,99778,2019-12-03,Marketing,66
3940,62,86985,2021-09-27,Support,71
3941,45,114416,2016-08-06,Support,93
3942,53,74458,2015-04-12,Marketing,86
3943,19,38080,2021-08-11,Sales,89
3944,55,43908,2019-12-13,Sales,58
3945,30,120570,2017-01-07,Finance,65
3946,33,77482,2015-08-10,HR,51
3947,59,128375,2015-12-24,Engineering,92
3948,59,113768,2015-04-11,Support,66
3949,56,45831,2017-04-28,Sales,52
3950,47,92451,2018-03-26,Support,62
3951,36,132406,2015-01-26,Sales,58
3952,36,89372,2015-09-23,HR,89
3953,39,68737,2019-10-19,Marketing,72
3954,19,65057,2022-11-23,Marketing,60
3955,48,83024,2015-09-23,Marketing,63
3956,33,54074,2021-06-13,Finance,82
3957,24,127151,2016-12-17,Marketing,80
3958,63,107870,2021-12-13,Finance,63
3959,45,56548,2019-12-20,Marketing,92
3960,33,128066,2015-05-15,Support,66
3961,43,114101,2015-11-09,Marketing,92
3962,26,109409,2015-11-05,HR,66
3963,48,35899,2023-09-10,Sales,72
3964,22,138778,2023-01-28,Sales,85
3965,53,134194,2018-02-28,Support,73
3966,34,82134,2016-06-04,Marketing,75
3967,21,42598,2022-06-09,Finance,94
3968,29,122416,2019-07-19,Marketing,70
3969,36,142148,2023-12-11,Engineering,67
3970,60,83171,2021-01-05,Marketing,52
3971,61,30671,2020-10-28,Marketing,59
3972,57,65790,2018-03-25,Marketing,54
3973,21,142121,2021-10-27,Engineering,77
3974,21,108414,2017-02-09,HR,66
3975,61,31986,2024-07-01,Marketing,59
3976,64,137497,2016-02-13,Support,72
3977,35,32176,2023-04-19,Sales,84
3978,48,57115,2015-07-31,HR,50
3979,20,70002,2023-02-16,HR,86
3980,36,138828,2021-11-26,Finance,74
3981,50,108947,2022-10-09,HR,78
3982,43,67251,2022-05-01,Support,98
3983,31,68897,2021-02-08,Engineering,76
3984,50,138719,2020-04-02,Finance,52
3985,40,120964,2017-04-12,HR,90
3986,40,73284,2023-10-31,Finance,86
3987,60,72718,2019-08-11,Sales,70
3988,43,91480,2019-03-12,Finance,84
3989,55,34695,2019-06-26,Support,60
3990,58,147276,2017-06-17,Support,96
3991,20,82672,2015-10-28,Sales,68
3992,63,132320,2022-12-19,Finance,71
3993,31,144616,2019-04-23,Marketing,63
3994,61,34239,2022-03-28,Marketing,82
3995,30,59669,2024-06-16,Support,98
3996,29,34150,2018-08-02,Engineering,87
3997,56,56016,2022-12-11,Finance,82
3998,46,69236,2019-05-31,Marketing,55
3999,48,66943,2015-12-12,Finance,80
4000,42,111007,2024-03-26,Engineering,95
4001,50,53244,2019-02-21,Finance,59
4002,41,68985,2020-04-09,Sales,90
4003,48,83836,2018-11-12,Finance,52
4004,51,90848,2021-02-06,Engineering,77
4005,36,96134,2020-10-04,Support,94
4006,49,122044,2017-02-17,HR,82
4007,51,69159,2018-02-23,Support,54
4008,20,44908,2023-11-07,Support,56
4009,41,65518,2020-01-23,Marketing,71
4010,62,138220,2017-11-14,Support,72
4011,47,70891,2015-12-02,Engineering,67
4012,49,69220,2018-12-03,Engineering,56
4013,50,57588,2019-04-12,Engineering,98
4014,45,54188,2018-07-05,Marketing,57
4015,32,34019,2017-07-20,Support,53
4016,51,114932,2023-11-26,HR,82
4017,22,37973,2020-09-02,Engineering,83
4018,43,41136,2024-01-15,Engineering,53
4019,56,61285,2016-07-02,Sales,75
4020,50,118263,2016-06-19,Marketing,69
4021,33,30916,2023-10-07,Sales,94
4022,43,35206,2023-07-06,Support,67
4023,48,146211,2022-08-21,Marketing,91
4024,29,67696,2021-01-15,Support,91
4025,26,98226,2019-07-21,Finance,75
4026,26,85401,2024-08-07,Support,65
4027,41,106621,2018-04-07,Finance,52
4028,51,106256,2019-05-04,Engineering,99
4029,41,107256,2020-12-31,Marketing,62
4030,19,112630,2016-09-15,HR,97
4031,38,68546,2018-03-08,Sales,74
4032,64,84165,2021-02-25,Finance,60
4033,50,112335,2021-12-06,Support,70
4034,56,57007,2015-06-30,Support,69
4035,25,120921,2021-01-23,Marketing,86
4036,26,142408,2023-11-11,Finance,74
4037,50,132674,2023-09-22,Engineering,95
4038,37,115481,2024-03-19,Marketing,90
4039,59,31756,2020-04-11,Engineering,55
4040,34,121003,2019-07-05,HR,74
4041,55,88051,2021-08-02,Finance,79
4042,37,108210,2016-03-02,Finance,72
4043,35,125385,2018-12-23,Finance,85
4044,25,137472,2021-07-14,Support,80
4045,54,89884,2024-08-19,Sales,82
4046,44,132572,2023-03-24,Sales,53
4047,39,113583,2024-03-30,Marketing,75
4048,49,101127,2019-04-27,Finance,95
4049,52,125268,2018-03-17,HR,81
4050,24,50256,2017-05-15,Engineering,80
4051,29,82234,2017-03-27,Finance,73
4052,25,78671,2016-06-22,Sales,87
4053,39,49937,2021-05-23,Finance,68
4054,37,39399,2019-04-11,Marketing,63
4055,50,57657,2022-02-14,Finance,65
4056,21,102154,2023-08-09,Finance,77
4057,60,103551,2023-11-17,Support,82
4058,36,131012,2019-01-24,Support,71
4059,26,79608,2023-09-04,Support,76
4060,34,41179,2016-09-17,Engineering,94
4061,25,54783,2020-11-21,Support,67
4062,50,109360,2023-02-15,Support,61
4063,23,142424,2016-01-09,Finance,54
4064,33,103489,2015-10-02,Engineering,98
4065,35,71792,2021-04-18,Sales,68
4066,25,30386,2024-08-16,HR,74
4067,22,72678,2015-09-03,Sales,89
4068,36,98945,2019-06-27,Engineering,99
4069,48,84816,2024-11-30,Engineering,96
4070,35,141484,2018-05-13,HR,88
4071,33,134446,2019-05-22,Marketing,65
4072,64,135509,2017-09-16,Sales,90
4073,24,42109,2022-04-13,Marketing,92
4074,42,147919,2016-01-20,Finance,87
