ID,Age,Salary,JoinDate,Department,Score
2354,19,102361,2017-02-12,,52
216,39,134854,not_a_date,MKT, 85 
2356,54,82387,2018-12-19,,60
2357,65,133291,2020-01-05,HR,92
2358,29,126969,2021-03-06,HR, 85 
2359,49,80964,2016-02-28, SALES ,71
2360,20,121998,2018-02-28,sales, 85 
2361,27,91017,2020-06-02, SALES ,95
2362,53,,2019-03-30,Hr,80
2363,26,28486,2020-04-03,Sales,67
2364,54,35631,2019-07-02,Hr,55
2365, 30 ,42604,2024-10-16,VeryLongDepartmentName123,99
2366,63,114583,2018-04-12,Marketing,53
2367,39,32426, 2023-07-10 ,Support!!,85
2368,55,73197,2016-08-30,Marketing,63
2369,41,72757,2020-12-09, SALES ,62
2370, 30 ,126265,2023-09-17,Sales,76
2371,55,$60000,2024-12-21,VeryLongDepartmentName123,210
2372,49,133407,2016-12-21,MKT,NaN
2373,43,2852379,2018-02-05,sales,99
2374,54,125705,32/13/2020,,NaN
2375,32,$60000,2017-11-13,human resources,64
2376,47,121654,,HR,71
2377,65,abc,2020-05-29,,51
2378,44,,2017-06-08,Hr,72
2379,51,,2017-02-01,human resources,98
2380,64,20905,2018-07-02, SALES ,91
2381,,109495,2021-01-10,VeryLongDepartmentName123,73
2382,49,21656,2019-12-07,sales,91
2383,twenty five,22170,2018-04-26,human resources,96
2384,60,80760,2019-11-18,Hr,
2385,56,100837,not_a_date,Marketing,86
309,47,87879,not_a_date,sales,
2387,61,122154,2023-02-27,Sales,NaN
2388,58,$60000,32/13/2020,Engg,270
2389,33,114916, 2023-07-10 ,Sales,69
2390,48,72486,2019-12-15,Hr,76
2391,56,50000 ,2023-05-06,Hr,92
2392,50,,2015-03-06,Support,74
2393,28,124166, 2023-07-10 ,,63
2394,,71306,2021-07-04,sales,83
2395,twenty five,74178,2023-06-22,Engg,90
2396,57,31975,2023-12-01,Sales,81
2397,63,144464,32/13/2020,human resources,95
2398,34,110264,2023-08-13,Marketing,-10
170,23,124706,2019-12-18,sales,84
2400,135,72858,2017-05-27,Marketing,251
2401,54,71109,2021-10-27,Support,69
2402,twenty five,97970,2022-09-10,human resources,82
2403,31,101513,2015-01-03,VeryLongDepartmentName123,63
2404,twenty five,106123,2019-10-12,sales,195
387,61,66025,2022-12-18,Marketing,90
404,56,,2023-01-06,Support!!,
2407,38,132011,2024/05/01,Sales,157
2408,23,70432,2024-01-25,sales,99
2409,64,64045,2022-07-14,,86
2410,60,90289,2021-11-04, SALES ,98
2411,41,112011,2015-12-09, SALES ,
2412,28,abc,2024-04-09,HR,80
2413,27,113893,2015-10-07,Support!!,97
2414,20,68575,2020-07-01,Support,-10
2415,25,$60000,2017-07-31,,
2416,49,27807,2017-06-24,sales,71
2417,62,130863,2022-11-23,Engineering,75
2418,40,41401,,Sales,67
2419,34,73355,2024/05/01,Support!!,66
397, 30 ,abc,2015-02-17,MKT,82
424,34,93072,2022-02-24,Marketing,81
2422,,58057,2024-08-21,Support,
2423,twenty five,135099,2017-03-10,Sales,68
2424,48,69194,2021-07-13,VeryLongDepartmentName123,93
2425,23,37970,2019-06-23,Engineering,83
2426,58,105257,32/13/2020,Engineering,93
2427,49,$60000,2018-01-25, SALES , 85 
2428,65,60488,2015-09-14,Engg,53
2429,64,120603,2015-12-26,Marketing,51
2430,,$60000,2024/05/01,sales,298
2431,192,29844,2024-01-21,VeryLongDepartmentName123,66
2432,47,119884,32/13/2020,Sales,98
2433,,133442,2020-10-18,sales,52
2434,149,80707,2023-06-19,,73
2435,40,120564,2020-11-10,Marketing,81
2436,65,46555,,Marketing,85
24,32,86949,32/13/2020,Engg,74
2438,49,128500,2023-02-09,Support,70
2439,42,33464,2022-12-15, SALES , 85 
431,23,48818,2016-05-13,Sales,170
2441,42,80471,not_a_date,HR,54
2442,,142268,,,89
2443,37,98597,2022-12-24,Marketing,95
2444,50,87074, 2023-07-10 ,VeryLongDepartmentName123,87
2445,twenty five,,2021-07-17,,
2446,53,21806,2022-09-09,sales,NaN
2447,49,48990,2024-08-22,, 85 
2448, 30 ,,2021-01-15, SALES ,63
2449,52,54287,2019-10-14,Hr,62
2450,59,41771,2019-07-06,Engineering,251
2451,112,abc,2018-02-09,MKT,-10
2452,144,1496403,2024/05/01,Support,51
2453,42,32431,2023-02-24,human resources,97
2454,54,50000 ,2023-06-19,HR,76
2455,49,76055,2020-06-22,human resources,85
2456,49,abc,2021-03-24,Sales,61
2457, 30 ,84226,2019-01-28,,51
2458,18,,2020-08-07,MKT,-10
2459,51,2651633,2024-03-26,Hr,90
2460,23,89509,2019-04-12,Engg,92
2461,55,,not_a_date,Engineering,53
2462,28,101323, 2023-07-10 ,human resources,60
2463,49,101078,2020-03-25,Support,61
2464,55,86635,2024-09-23,Support,54
388,48,69611,2024-03-03,VeryLongDepartmentName123,94
2466,twenty five,39710,2020-07-11,Support,66
2467,42,50000 ,,Support!!,90
2468,34,113965,2022-02-28,,60
2469,61,72214,2022-03-13,MKT,65
2470,20,69099,2017-03-24,Support!!,87
2471,twenty five,117036,32/13/2020,,79
2472,64,$60000,2018-07-11,sales,83
2473,45,141179,2022-04-07,Engineering,97
112, 30 ,abc,2021-09-01,Support!!,98
2475,twenty five,89903,2021-09-08,human resources,-10
2476,48,,2019-10-16,sales,214
2477,twenty five,abc,2018-11-09,Support,61
2478,51,81662,2022-02-20,,57
2479,twenty five,94709,,Engg,87
2480,,4830974,2018-10-01,VeryLongDepartmentName123,50
2481,twenty five,136188,2017-12-30,Sales,83
2482,46,,32/13/2020,Marketing,77
2483,39,101289,2020-10-06,Sales,NaN
2484,42,125327,2020-10-27,human resources,66
2485,54,97021,not_a_date,Support,73
2486, 30 ,$60000, 2023-07-10 ,Sales,64
308,43,148250,2024/05/01,Support,67
2488,31,,2021-10-31,human resources,70
150, 30 ,$60000,2020-10-19, SALES ,57
2490,20,abc,2020-10-15,human resources,63
2491,195,88978,2024-04-22,Marketing, 85 
2492,35,133780,2017-01-26,,93
2493,64,97561,2024/05/01,sales,89
2494,47,64378,2023-07-19,Hr, 85 
2495,50,57762,2015-06-18,HR,76
2496,56,47568,2020-09-13,Marketing,95
2497,39,79247,2020-07-12,Hr,73
2498, 30 ,116555,2017-10-14,Engg,51
2499,41,60703,2019-09-01,Engg,58
2500,60,abc,2018-11-08,VeryLongDepartmentName123,77
2501,42,139441,2020-07-03, SALES ,62
2502,62,1847074,2015-08-17,human resources,65
2503,39,77034,2023-12-27,Engineering, 85 
2504,53,119434,2024-01-05,Support!!,NaN
2505,twenty five,109193,2023-08-04, SALES ,64
2506,57,107586,2020-11-14,MKT,91
2507,53,45808,2016-12-10,Sales,60
2508,33,76810,2015-06-24, SALES ,90
2509,22,89233,,Marketing,77
2510,26,59187,2017-01-30,Hr,80
2511,19,45444,2016-11-12,,78
2512,61,128106,2021-11-01,MKT,78
2513,57,112161,32/13/2020,human resources,59
2514,58,119484,2021-05-04,,87
2515,51,50000 ,2021-06-19,, 85 
2516, 30 ,84309,2017-08-01,Engg,53
2517, 30 ,112647,2018-08-31,Engg,212
2518,38,72349,2023-11-14,human resources,93
454,,82780,2022-03-02,Hr,NaN
2520,twenty five,66547,2023-12-20,Hr,
2521,34,abc,32/13/2020,sales,-10
2522,44,,2021-02-19,human resources,289
2523,50,75484,2017-04-18, SALES ,58
2524,53,100688,2020-07-04,Sales,-10
2525,59,96071,2019-01-22,MKT,58
2526,57,125090,2024/05/01,,50
2527,64,1518007,not_a_date,VeryLongDepartmentName123,87
2528,25,,2015-06-29,MKT,58
2529,20,43007,2018-10-23,Marketing,66
2530,twenty five,108401,2024-12-31,Engg, 85 
2531,40,140259,2021-03-02,Engg,70
2532,,131331,2022-09-19,MKT,73
2533,62,abc,2023-03-26,MKT,76
2534,30,50000 ,32/13/2020, SALES ,83
2535,25,95174, 2023-07-10 ,VeryLongDepartmentName123,84
2536,,67844,,HR,NaN
2537,47,50000 ,2018-02-28,sales,NaN
332,18,128587,2018-10-28,Support!!,93
2539,58,32128,2024-06-30,Marketing,79
2540, 30 ,51031,2017-09-05,Sales,93
2541,twenty five,52420,2020-06-22,MKT,NaN
309,20,125045,32/13/2020,,73
2543,42,abc,2019-05-25,Engg,91
2544,,148213,2019-04-18,,NaN
2545, 30 ,77148, 2023-07-10 ,sales,50
2546,21,85482,2016-11-19,Marketing,92
2547,49,31092,2020-03-16, SALES ,56
2548,65,76887,2020-01-16,HR,73
2549, 30 ,abc,2024-06-20,sales,96
2550,36,99929,2015-07-19,Engg,97
2551,48,92220,2020-06-30,Support!!,68
2552,57,143879,2018-06-11,HR,88
2553,196,38952, 2023-07-10 ,Engineering,57
2554,54,47632,2019-02-22,HR,-10
2555,43,116736,2019-03-12,HR,61
2556,106,53237,2016-04-10, SALES ,92
2557,46,124941,not_a_date,sales,71
2558,35,77590,2022-03-23,Support,80
2559,54,29720,2017-05-17,Hr,
2560,109,50000 ,2020-02-25, SALES ,96
2561,41,74749,2017-11-16,HR,-10
2562,52,50000 ,2024/05/01,Support,53
2563,twenty five,54136,32/13/2020,,87
2564,58,142954,2017-05-27, SALES ,NaN
2565,50,136357,2015-06-03,,75
2566,,143313,2018-03-08,Engineering,57
2567,twenty five,38885,32/13/2020,Sales,65
2568,21,141361,2017-11-27,Engg,53
2569,22,121422,not_a_date,human resources, 85 
2570,28,abc,2024/05/01,Sales,92
2571,39,$60000,2019-01-13,Support!!,88
2572,62,35279,2016-02-10,Support,86
2573,37,50000 , 2023-07-10 ,sales,-10
2574,35,48363,2019-01-22,Support!!,87
2575,44,62132, 2023-07-10 ,Sales,52
2576,62,85954,2019-05-21,Engineering,94
2577,56,79908,2021-10-20,sales,94
2578,,23334,2016-01-25,Marketing,185
2579,,142432,2023-02-26, SALES ,75
2580,,142852,2024-11-18,Hr,78
2581,37,115910,2022-02-11,VeryLongDepartmentName123,95
2582,48,111855,2020-08-06,Engg, 85 
2583,,135667,2015-10-27,Sales,59
2584,29,76657,2022-06-22,Marketing,81
2585,63,61820,2024/05/01,Support,-10
2586,,105316,2020-05-12,VeryLongDepartmentName123, 85 
2587,32,68131,2021-06-28,Support!!,93
2588,twenty five,126836,2022-05-08,Sales,96
2589, 30 ,72363,2020-02-12,Engineering,76
2590,18,66976,2024-03-25,Hr,67
2591,39,128064,2023-04-30,human resources,56
2592,25,140157,,Engg,
2593,40,abc,2023-03-26,Engg,59
2594,62,126147,2015-06-11,Support!!,-10
2595,51,94737,32/13/2020,Support,57
2596,55,85279,2015-10-16,sales,69
2597,33,120512,2021-07-09,VeryLongDepartmentName123,-10
2598,37,32147,2022-08-07, SALES ,54
2599,19,3171793,2021-03-03,Engg,90
2600,54,21408,2015-03-26,Hr,66
2601,24,134136,2018-04-20,, 85 
2602,115,59775,,,88
2603,62,84110,2015-11-11,Support!!,85
2604,48,133346,,Engg,
2605,32,124842,2024/05/01,Engg,64
2606,44,31074,2020-02-12,,-10
2607,55,115409, 2023-07-10 ,Support,81
2608,54,103566,,Support!!,67
2609,55,50000 ,,HR,79
28,22,50000 ,2022-05-13,Support,72
2611,36,79005,2020-10-15,Support!!,94
2612,55,$60000,2023-03-09,,58
2613, 30 ,28919,2018-04-23,Engineering,81
2614,18,92345,2015-12-02,Marketing,59
2615,twenty five,50000 ,2016-04-15,,79
2616,twenty five,106456,2018-04-18,Engg,74
2617,48,$60000,2022-03-02,,64
2618,56,97317,,,86
2619,,120637,not_a_date,sales,73
2620,56,27453,not_a_date,VeryLongDepartmentName123, 85 
2621,48,124064,2017-05-10,Engineering, 85 
2622,115,34882,2015-04-21,Support,81
2623,31,, 2023-07-10 ,Hr,77
2624,33,46236,not_a_date,human resources,NaN
2625,57,55407, 2023-07-10 ,sales,71
2626,38,36679,2019-02-19,Sales,-10
2627,29,abc,2017-07-31,,
2628,59,64048,2020-07-23,human resources,82
2629,31,127799,2019-01-06, SALES ,80
2630,55,57003,,Sales,82
2631,26,67730,2017-05-01,Engg,85
2632,42,22712,2017-11-07,Sales,66
2633,twenty five,27922,2021-11-21,,97
2634,43,142955,,Hr,99
2635,,121841, 2023-07-10 ,Support,66
2636,40,76017,2020-08-07,MKT,66
2637,40,79823,2016-04-20, SALES ,81
2638,60,33955,not_a_date,VeryLongDepartmentName123,60
2639,26,2625137,2024-02-24,,67
2640,24,50330,2020-08-29,Sales,95
2641,28,58266,2021-08-04,human resources,58
2642,35,61726,not_a_date,,
2643,65,abc,not_a_date,Engineering,60
2644,62,94612,2023-11-11,VeryLongDepartmentName123,54
2645,40,50000 ,2024/05/01,Engg,86
2646,32,138562,not_a_date,MKT,67
2647,21,$60000,2019-03-09,MKT,76
2648,48,$60000,2024-10-09, SALES ,98
2649,123,37223,32/13/2020,,72
2650,19,50000 ,2023-11-28,Engineering,79
2651,,50000 ,2020-07-14,Support,81
2652,18,32709,2018-04-30,MKT,75
2653,46,64448,2016-05-26,Hr,
2654,20,3888930,,Hr,88
2655,twenty five,77883,2021-04-11,Support,97
2656,46,55485,2024-02-05,VeryLongDepartmentName123,77
2657,33,100104,,Sales,
2658,40,39296,2019-12-02,Marketing,68
322,22,68925,2016-12-31,Engineering,94
2660,64,146340,2016-04-27, SALES ,61
2661, 30 ,86315,2023-11-01,MKT, 85 
2662,19,114893,32/13/2020,VeryLongDepartmentName123, 85 
2663,126,52229,2018-10-17,Support,70
2664,61,114388,2015-04-24,Support!!,51
2665,33,26669,2024/05/01,sales,68
2666,twenty five,80087,2019-11-24,VeryLongDepartmentName123,69
2667,141,35982,2024/05/01,Support!!,
2668,34,85944,2019-09-10,HR,61
2669,,124989,2024-03-01,VeryLongDepartmentName123,100
237,,$60000,2017-11-25,VeryLongDepartmentName123,100
2671,twenty five,20926,2021-02-22,MKT,64
2672,59,127379,2023-06-07,,96
2673,43,21103,2018-11-01,,69
2674,123,90423,2016-07-04,MKT,59
2675,,$60000,2015-06-16,Engineering,84
2676,45,122907,2016-07-26,Hr,76
2677,,94274,2017-09-17,,51
2678,43,62386,2018-08-02,human resources,86
2679,twenty five,65408,2020-11-13,HR,86
2680,63,63015,2019-10-04,VeryLongDepartmentName123,65
2681,54,90411,2015-10-07,Engg,70
2682,56,34528,2023-03-30,Engineering,88
2683,28,136041,2018-03-09, SALES ,57
2684,twenty five,136188,2015-07-19, SALES ,88
2685,38,133229,2017-02-08,Marketing,
2686,41,115814,2024-04-07,Hr,61
2687,44,98856,2018-12-16,Sales, 85 
2688, 30 ,31972,2018-07-07,,54
2689,107,abc,2019-02-20,Sales,65
2690,58,123706,32/13/2020,Hr,62
2691,24,$60000,2017-09-16,VeryLongDepartmentName123,91
2692,46,78171,2017-07-11,human resources,56
2693,44,109566,2023-12-16,,61
2694,40,47222,not_a_date,Support,
2695,59,136868,2020-04-22,HR,
2696,56,3518739,2021-05-12,Support!!,92
2697,36,148846, 2023-07-10 ,Engineering,52
142,31,,2024/05/01,,66
2699,63,$60000,,Engineering,
2700,46,83229,not_a_date,HR,84
23,58,115798,2020-05-03,VeryLongDepartmentName123,234
2702,161,51631,,Support,206
2703,60,57361,2018-09-30,Hr,71
2704,38,123233,2020-08-08,Engineering,86
2705,44,103960,2017-07-25,Support!!,59
2706,194,50000 ,not_a_date,human resources,80
2707,30,3689278,2018-01-23,sales,69
2708,20,1324968,2024/05/01, SALES ,62
2709,60,50000 ,2015-12-23,Support!!,58
2710,61,63046,2021-02-13,Engg,92
2711,57,77449,32/13/2020,Engineering,69
2712,18,47572,2016-10-12,VeryLongDepartmentName123,51
2713,twenty five,44164,2023-06-03,,99
2714,49,114088,2021-01-22,,53
2715,,3676106,2015-07-08,human resources,97
2716,50,91945,2023-05-15,Marketing,89
2717,34,109152,2022-07-31,VeryLongDepartmentName123,NaN
2718,32,50000 , 2023-07-10 ,HR,56
2719,twenty five,,2017-04-13,Engg,89
2720,28,30063,2024/05/01,, 85 
2721,31,4893071,2017-06-07,Support,87
2722,29,139949,2015-05-24,,88
435,47,138495,2015-02-26,Sales,91
2724,42,135811,2016-12-14,Hr,
2725,41,114212,2021-12-09,sales,53
2726,26,44428,2015-08-07,Sales,96
2727,30,104084,not_a_date, SALES ,50
441,190,38197,2018-12-05, SALES ,73
2729,20,65393,2024/05/01,VeryLongDepartmentName123,NaN
2730,23,34803,2020-04-02,,58
2731,39,53631,,HR,99
2732,39,57082,not_a_date,sales,88
2733,38,abc,2019-08-19,VeryLongDepartmentName123,NaN
2734,21,115168,2022-04-18,Engg,52
2735,63,, 2023-07-10 ,MKT,58
2736, 30 ,abc,not_a_date,sales,
2737, 30 ,43431,32/13/2020,sales,67
2738,47,90879,2024-08-14,Engg,85
2739,28,128718,2022-05-28,MKT,84
2740,51,35790,2024-06-21,Hr,94
2741,55,50000 ,2016-01-30,Engg,52
2742,twenty five,124665,not_a_date,Support, 85 
2743,28,62283,not_a_date,Sales,91
2744,53,$60000,2020-02-22, SALES , 85 
2745,28,50000 ,2019-07-01,Support,83
2746,35,96747, 2023-07-10 ,,
2747,60,,not_a_date,,74
2748,30,35294,2016-06-29,sales,66
2749,44,50000 ,2024-12-11,HR,68
2750,25,143639,32/13/2020,VeryLongDepartmentName123,NaN
2751, 30 ,41849,2022-01-31,Marketing, 85 
2752,41,36124,,Support,92
2753,50,2854551,not_a_date,Support,73
2754,18,35627,2022-04-20,sales,80
2755,21,93099, 2023-07-10 ,HR,55
2756,33,109201,2016-11-19,Hr,90
2757,45,71020,2019-03-27,,NaN
2758,27,88009,2022-11-07,Support,77
2759, 30 ,, 2023-07-10 ,HR,256
2760, 30 ,146122,2017-07-18,Support,53
2761,57,91826,2019-06-07,,66
2762,21,abc,,HR,-10
2763,55,141452,2021-09-19,Support!!,70
2764,twenty five,42339,32/13/2020,human resources,92
2765,31,81478,2016-02-13,Sales,300
2766,35,127126,2024-01-25,Engineering,83
2767,58,21976,2017-05-16,human resources,75
249,23,36977,not_a_date,Engineering,83
402,36,123045,2018-08-10,Engineering,67
2770,64,127866,2019-09-06,VeryLongDepartmentName123,70
2771,34,115256,2023-05-30, SALES ,169
2772,44,103915,,,80
2773,54,76112,2017-05-06,,93
2774,54,64488,2018-01-07,Sales,71
2775,twenty five,136515, 2023-07-10 ,Marketing,62
2776,33,74687,2023-02-09,Engineering,97
2777,33,29991,2020-08-02,Marketing,83
2778,30,25382,2024/05/01,sales,74
126,32,58256, 2023-07-10 ,Hr,77
2780, 30 ,1835574,2023-03-14, SALES ,
2781,44,80788,,human resources,72
2782,31,34526,2024-08-27,Support!!,97
2783, 30 ,46925,2021-01-10,MKT,
2784,65,105829,2023-05-17,,NaN
2785,45,114018,2016-05-20,Support!!,80
2786,53,53420, 2023-07-10 ,VeryLongDepartmentName123,
2787,48,107385, 2023-07-10 ,,63
2788,29,120468,2015-12-13,MKT,69
2789,64,118191,2018-02-05,human resources,77
2790, 30 ,abc,2016-10-01,VeryLongDepartmentName123,84
2791,22,83972,2023-07-29,Sales,52
2792,45,144918,2023-05-01, SALES , 85 
2793,63,51629,2019-10-01,Sales,93
2794,55,117747,2018-01-03,human resources,81
2795,63,133928,2023-06-18,Engineering,55
2796,43,65550,2016-03-25,Support!!,93
2797,55,94143,2023-05-15,HR,50
2798,twenty five,48715,2019-08-29,HR,183
2799,56,30685,2019-10-26,VeryLongDepartmentName123,69
2800,53,118784,2021-10-20,Engineering,NaN
2801,21,50000 ,2017-01-20, SALES ,96
2802,34,50000 ,2016-03-29,Engg,98
2803,33,129688,2018-11-17,HR,59
2804,twenty five,66240,2019-05-23,MKT,-10
2805,18,$60000,2015-03-17,HR,83
2806,42,36688,2023-10-29,human resources,-10
2807,52,132321,2023-01-27,MKT,76
2808,30,134638,2016-01-20,Support,79
2809,31,71543,2023-01-28,MKT,69
2810,38,96220, 2023-07-10 ,Engg,92
2811,49,110242,2016-03-16,Support,97
2812,39,96290,2024-02-14,,NaN
2813,22,72168,2024/05/01,Hr,82
2814,33,139186,2015-10-30,human resources,78
2815,twenty five,66143,2018-11-19, SALES ,95
2816,59,50000 ,2024-12-21,,66
2817,65,61922,2024-01-26,Engineering,65
2818,39,135551,2021-07-14,,96
2819,,117156,2023-06-27,MKT,50
2820,,2928015,2018-09-02,Support,-10
2821,,49293,2021-03-05,Marketing,-10
2822,32,46128,2018-04-24,,NaN
2823,24,65548,2018-08-28,Engg,81
2824,46,3520930,2015-01-24,MKT,NaN
2825,33,abc,2019-10-23,Marketing,71
2826,29,36748,,,86
2827,21,129049,2020-03-27,,96
2828,20,142969,,VeryLongDepartmentName123,96
2829,32,24251,2016-03-04,HR,86
2830,22,36495,2017-11-02,Support,54
2831,183,21887, 2023-07-10 ,MKT,70
2832,55,119658,2024/05/01,Marketing,79
2833,42,88627,2024-05-23,sales,
2834,twenty five,105521,2017-03-07,Marketing, 85 
2835,61,43640,2017-09-19,Marketing,72
2836,25,33820,2020-09-17,Engineering,78
2837,,126534,2021-10-21, SALES ,53
2838,46,101821,2017-09-02,Support,74
2839,,106820,2018-10-31,,NaN
2840,62,60524,32/13/2020,,69
2841,51,62354,2022-05-05,,95
2842,24,76725,2023-10-30,HR,NaN
2843,20,2544633,2020-12-19,Sales, 85 
2844,twenty five,3946698,2019-10-21,Sales,72
2845,52,50000 ,2018-02-16,,70
2846,51,72747,2015-01-31,,67
2847,42,108043,2023-01-08,VeryLongDepartmentName123,74
2848,twenty five,,2017-05-06,Support,67
2849,29,,2016-09-26, SALES ,55
2850,62,111384,2023-07-28,,93
2851,41,28444,2016-11-03,human resources,65
2852,40,,,HR,50
2853,52,33141,2020-08-25,MKT,55
2854,twenty five,138911,2018-04-11,Support,53
2855,51,91352,2024/05/01,,92
2856,33,70783,not_a_date,Support!!,50
2857,37,126160,2022-06-27,Engg,68
2858,63,24531,2015-09-08,Support!!,65
2859,27,61701,2018-06-07,Marketing,74
2860,54,89081,,Support!!,97
2861,18,103511,2021-11-13,Support,90
2862,26,138164,2020-07-06,Marketing,80
2863,45,139429,not_a_date,,296
2864,18,4879751,2024/05/01,human resources, 85 
178,twenty five,50000 ,not_a_date,Support,55
2866,34,50000 ,2022-10-17, SALES ,68
2867,53,43723,2024-08-21,Support,NaN
2868,,63799,2023-07-07,Sales,58
2869, 30 ,$60000,2023-06-01,Support!!,88
2870,53,58756,2022-08-13,,72
2871,27,66709,2017-02-21,HR,66
2872,33,26135,2015-03-25,human resources,82
2873,19,,2016-11-28,sales,68
2874,54,83494,2015-02-10,Sales,83
2875, 30 ,83801,32/13/2020,,50
2876,21,124192,not_a_date,Sales,62
2877,27,123614,2021-07-26,Support,87
2878,26,63071,2019-03-10, SALES ,68
2879,24,88582,2016-09-04,Hr,291
2880, 30 ,21497,2023-07-22,human resources, 85 
2881,52,50000 ,2020-03-31,VeryLongDepartmentName123,51
2882,49,148224,,HR,52
2883,twenty five,abc,2019-05-14,,78
2884,20,52875,2017-04-22,VeryLongDepartmentName123,96
2885,19,$60000,2018-07-09,Engineering,52
2886,61,79810,2015-10-07,Support,86
2887,29,50356,2024/05/01,,95
2888,48,28739,2024-06-06,,NaN
2889,50,53849,2021-07-13,sales,-10
2890,53,45336,2015-09-10,Support!!,NaN
2891,43,147263,2024-05-11,Hr,56
2892,100,73778,2015-07-04,Sales,99
394,twenty five,$60000,2018-09-14,Support!!,
2894,54,137457,2023-12-09,,76
2895,41,129617,2022-06-25,Support!!,53
2896,65,113578,,Support!!,267
2897,24,111834,not_a_date,human resources,74
2898,49,80928,not_a_date,VeryLongDepartmentName123,97
2899,65,abc,2020-02-22, SALES ,63
2900,64,142280,,Sales,54
2901, 30 ,2765834,2015-08-10,,82
2902,45,139019,2023-12-03,Support!!,61
2903, 30 ,,2022-07-15,Sales,77
2904,38,56400,2022-04-24,sales,67
2905, 30 ,81126,2019-02-06,Marketing,83
171,,132362,2022-04-30,Marketing,73
2907,twenty five,67893,not_a_date,MKT,84
2908,,96354,2022-11-01,Marketing,70
2909,33,2807265, 2023-07-10 ,human resources,-10
2910,22,50000 ,2017-06-11,sales,67
2911,19,84554,2016-04-03,HR,75
2912,62,63959,not_a_date, SALES ,99
2913,18,34174,2019-12-19,sales,52
2914,60,123668,2023-07-28,VeryLongDepartmentName123,75
2915,33,21086,2024-01-17,MKT,91
2916,35,$60000,2024-05-30,Marketing,53
2917,59,76638,2021-08-14,Sales,99
2918,44,136615,2015-11-04, SALES ,77
2919,164,71975,,,100
2920,56,29810,2015-01-02,HR,66
2921,40,35726,2018-12-22,Engg,174
2922,37,108527,2022-04-13,sales,83
2923,38,120776,2015-04-05,Engg,85
2924,,107752,2024-02-20,,70
2925,62,95577,2015-05-29,Marketing,244
2926,51,86839,2015-03-04,Engineering,89
2927,44,77093,not_a_date,Engineering,
2928,,118643,2022-02-13,Engg,
2929,49,75115,2019-01-26,,92
2930,41,$60000,2021-12-19,sales,
2931,60,132295,2024-12-18,Engineering,66
2932,59,$60000,2024-10-13,Marketing, 85 
2933,23,113266,2023-06-12,human resources, 85 
2934,55,37554,,Engg,66
2935,61,134984,2018-11-11,VeryLongDepartmentName123,52
2936,55,90022,2020-09-01,,51
2937,62,121168, 2023-07-10 ,Marketing,80
2938,64,43286,2016-06-19,Support,163
2939,63,57986,2019-12-29,Support,54
2940,31,30279,2024/05/01,human resources,70
