"ID","Age","Salary","JoinDate","Department","Score","Salary_missing_flag"
2083,64,"52185",NA,"Support!!",52,0
2084,41,"36077",NA,"Engg",77,0
2085,20,"24622",2023-11-13,"Support",29.5,0
2086,38,"$60000",NA,"MKT",99,0
2087,61,"123623",2017-09-10,"human resources",88,0
2088,26,"89989",NA,"Engg",54,0
2089,37,"147871",NA,"Engg",95,0
2090,22,"144609",2024-07-30,"VeryLongDepartmentName123",79,0
2091,45,"40102",2020-10-04," SALES ",92,0
2092,34,"38545",2023-07-25,"Marketing",56,0
2093,42,"abc",2018-08-13,"Engg",60,0
2094,27,"133396",2023-07-03,"Engg",90,0
2095,29,"56721",2016-03-24,"Marketing",98,0
2096,42,"110066",NA,"Marketing",29.5,0
2097,24,"132978",2017-12-01,"Engineering",92,0
2098,87.5,"34587",2021-01-27,"HR",29.5,0
2099,48,"149942",2020-06-02,"Engineering",77,0
2100,48,"129882",2017-01-29,"sales",29.5,0
2101,60,"126682",NA,"VeryLongDepartmentName123",69,0
2102,47,"30920",2023-07-10,"VeryLongDepartmentName123",51,0
2103,30,"104564",NA,"human resources",88,0
2104,65,"33086",2021-02-09," SALES ",50,0
2105,33,"3509708",NA," SALES ",75,0
2106,30,"87423",NA,"HR",98,0
2107,57,"abc",NA,"Engg",66,0
2108,40,"116259",2024-01-22,"Engg",65,0
2109,58,"95784",2018-10-20,"Engg",77,0
2110,49,"138955",2018-05-27,"sales",94,0
2111,34,"$60000",2018-08-06,"HR",66,0
2112,43,"77092",NA,"Hr",91,0
2113,58,"107594",2023-07-12,"HR",100,0
2114,64,"148926",2017-12-17,"Engg",69,0
2115,62,"48471",2024-06-17,"human resources",68,0
2116,55,"95985",2024-01-02,"Engg",76,0
2117,46,"66018",2016-09-05,"Marketing",77,0
2118,35,NA,NA,"Hr",72,1
2119,55,"$60000",2015-10-05,"HR",100,0
2120,46,"77544",2015-06-17,"Engg",76,0
2121,29,"140953",2019-12-24,"Sales",57,0
2122,56,"105610",NA,"HR",77,0
2123,42,"112847",NA,"MKT",50,0
2124,87.5,"62351",NA,"sales",80,0
2125,34,"92834",NA,"Engg",29.5,0
2126,42,"138556",2015-01-27,"human resources",69,0
2127,48,"75610",2020-01-04,"Marketing",52,0
2128,42,"24480",2023-01-16,"VeryLongDepartmentName123",76,0
2129,26,"88745",2024-12-06,"Marketing",94,0
2130,44,"82113",2018-06-22,"Hr",77,0
2131,48,"111957",NA,"Hr",71,0
2132,18,"67297",2018-01-17,"sales",89,0
2133,87.5,"2740856",2015-03-15,"Engg",85,0
2134,46,"27261",2023-08-08,"human resources",62,0
2135,49,"50000 ",2022-12-06,"Support",50,0
2136,27,"29892",2020-12-17,"human resources",79,0
187,42,"147851",2015-04-24,"MKT",77,0
435,64,"$60000",2020-01-18,"Engg",62,0
2139,55,"146440",2018-08-14,"Engg",63,0
2140,30,"81164",2020-02-26,"Hr",69,0
2141,33,NA,2020-10-19,"VeryLongDepartmentName123",61,1
2142,33,"112835",2016-12-04,"VeryLongDepartmentName123",85,0
2143,57,"41599",2019-03-22,"human resources",75,0
2144,61,"100397",NA,"Hr",58,0
2145,58,"abc",2019-09-13,"Support!!",77,0
2146,62,"abc",2021-08-29,"HR",76,0
2147,24,NA,2016-04-10,"Engg",75,1
2148,39,"21670",2024-11-08,"Marketing",64,0
2149,65,"41441",2022-02-23,"HR",93,0
2150,23,"50000 ",2016-11-11,"Engineering",79,0
2151,20,"50000 ",2022-11-20,"Support",79,0
2152,46,"$60000",2017-11-30,"Support",77,0
2153,64,"4145413",2024-02-06,"Engg",77,0
2154,55,"47788",2021-08-13,"Engg",77,0
2155,33,"32924",NA,"HR",85,0
2156,24,"1749578",NA,"Marketing",79,0
2157,38,"36451",2018-08-30,"sales",73,0
2158,21,"54966",2015-08-03,"Hr",93,0
2159,23,"abc",NA,"HR",99,0
2160,64,"22794",2017-07-03,"Support!!",66,0
2161,48,"132501",2020-07-25,"sales",61,0
2162,87.5,"2031930",2016-07-03,"Engg",95,0
2163,38,"60981",2015-06-20,"human resources",82,0
2164,46,NA,NA,"Sales",87,1
23,44,"116033",2020-06-11,"Engg",56,0
2166,42,"51860",2019-07-28,"Marketing",55,0
2167,56,"106617",2019-06-28,"Engg",74,0
2168,42,"113655",2021-03-19,"sales",90,0
2169,19,"$60000",2020-12-25,"HR",83,0
2170,41,"abc",2019-08-14,"Engg",66,0
2171,64,"133822",2020-07-05,"VeryLongDepartmentName123",72,0
2172,41,"abc",2016-01-02,"Marketing",77,0
17,40,"48039",2022-11-21,"Engg",77,0
2174,24,"4283153",2021-02-20,"Engg",93,0
2175,87.5,"abc",2018-11-02,"Hr",97,0
2176,53,"85008",2017-08-28,"Marketing",77,0
2177,87.5,"$60000",NA,"sales",89,0
2178,63,"94467",2019-08-18,"human resources",59,0
2179,49,"40547",2020-01-27,"Engg",77,0
2180,87.5,"81354",2016-02-23," SALES ",83,0
2181,30,"50000 ",2018-10-11,"sales",95,0
2182,42,"121098",2021-11-20,"Sales",62,0
2183,57,"126432",2018-05-25,"Hr",100,0
2184,43,"4037460",2018-05-14,"human resources",57,0
2185,42,"140597",2021-10-11,"Engg",74,0
2186,23,"117564",2024-02-19,"MKT",74,0
2187,87.5,"92379",2018-03-31,"sales",100,0
2188,30,"144358",2022-10-27,"Support!!",57,0
2189,87.5,"74273",2018-01-30,"Engg",68,0
2190,22,"abc",2018-01-18,"human resources",59,0
2191,21,NA,2020-01-17,"Hr",83,1
2192,56,"147096",NA,"Engg",54,0
198,42,"112120",2018-11-25,"Engg",75,0
2194,39,"41724",2018-08-12,"Engineering",77,0
2195,37,"103306",2020-10-26,"MKT",67,0
2196,24,"79768",2023-06-14,"sales",98,0
2197,37,"126938",2016-02-27,"sales",85,0
2198,21,"abc",NA,"human resources",64,0
2199,60,"111924",2016-10-24,"HR",93,0
109,18,"60778",2021-07-26,"MKT",72,0
2201,30,"50848",2017-06-05,"MKT",59,0
2202,30,"127830",2019-03-21,"Engg",59,0
2203,60,"149896",NA,"Engg",74,0
2204,87.5,NA,2021-10-24," SALES ",71,1
358,41,"72513",2020-12-31,"Support!!",100,0
2206,49,"98551",2023-07-10," SALES ",75,0
2207,41,"131705",2022-04-10,"MKT",50,0
42,21,"29673",NA,"Engg",100,0
2209,23,NA,2023-07-10,"Marketing",62,1
2210,54,"109993",2024-03-12,"Marketing",85,0
2211,87.5,"136518",2017-09-30,"Support",96,0
2212,56,"135184",NA,"Engg",75,0
2213,58,"49274",NA,"Engineering",77,0
2214,30,"80613",NA," SALES ",95,0
2215,87.5,"39553",2024-01-11,"Engineering",29.5,0
2216,57,"41681",2021-11-23,"Engineering",85,0
2217,63,"34806",2016-04-20,"sales",77,0
2218,38,"130219",2018-11-25,"MKT",74,0
2219,48,"abc",NA,"Sales",65,0
2220,42,NA,2018-05-01,"sales",100,1
2221,49,"4227776",2021-09-30,"Engg",70,0
2222,27,"109415",NA,"Support",79,0
364,87.5,"76503",NA,"Marketing",68,0
2224,33,"111675",2016-11-11,"Support",77,0
2225,42,"46571",NA,"HR",98,0
2226,52,"50000 ",2021-03-04,"Hr",93,0
2227,30,"47438",2015-09-29," SALES ",55,0
2228,23,"abc",2017-11-14,"Support!!",61,0
2229,21,"abc",2023-07-10,"Marketing",62,0
2230,58,"63370",2024-01-18,"Engineering",29.5,0
311,32,"122833",2024-05-17,"Marketing",77,0
2232,87.5,"28424",2021-07-04,"Engg",68,0
2233,24,"84199",NA,"Engineering",87,0
2234,38,"146395",2021-06-05,"Support!!",99,0
2235,41,NA,2021-03-13,"VeryLongDepartmentName123",85,1
2236,37,"117015",2024-07-17,"Support!!",61,0
2237,87.5,"26124",2024-02-29,"human resources",61,0
2238,29,"1169352",2015-03-18,"HR",72,0
2239,30,"76592",2024-07-11,"Engg",77,0
2240,36,"135249",2023-07-10,"Engg",70,0
2241,23,"3854724",2017-07-04,"Sales",79,0
2242,38,"31503",NA,"VeryLongDepartmentName123",52,0
2243,28,"46400",2021-09-03,"Engg",29.5,0
2244,22,"95729",2021-12-03,"Support!!",81,0
2245,42,"118972",2024-11-29,"Engg",90,0
2246,21,"48878",2020-06-12,"Support!!",59,0
2247,53,"87178",NA,"Engg",94,0
2248,63,"57298",2021-11-10,"Engg",70,0
2249,87.5,"25664",2024-04-15," SALES ",85,0
2250,37,"94454",2015-05-07,"VeryLongDepartmentName123",29.5,0
2251,51,"133012",2020-03-07,"Engg",73,0
2252,32,"74609",2021-03-11,"sales",63,0
2253,62,"105479",2023-07-10,"Engg",56,0
2254,38,"20342",2017-06-11,"Engineering",77,0
2255,42,"97053",2021-03-20,"human resources",64,0
2256,38,"61099",2018-09-17,"Engg",59,0
2257,42,"29808",2021-11-13,"human resources",100,0
2258,20,"1624097",2015-10-29,"HR",100,0
2259,42,"141526",2022-02-13," SALES ",70,0
377,28,"90912",2023-07-10,"Support",68,0
2261,62,"62446",2021-07-06,"human resources",63,0
2262,49,"108101",2017-06-05,"HR",62,0
2263,42,"111000",2019-06-28,"MKT",77,0
2264,42,"69089",2019-06-29,"sales",79,0
370,29,NA,2015-05-16,"Engg",57,1
2266,30,"127203",2022-02-14,"Engg",74,0
2267,87.5,"40921",2015-06-22,"Engg",77,0
2268,35,"61360",2018-08-20,"Engg",78,0
2269,42,"87967",2023-04-30,"Sales",86,0
2270,44,"38003",2020-07-04,"Engineering",94,0
2271,34,"53694",2016-12-25,"human resources",79,0
2272,52,"126229",2018-01-21,"Engineering",99,0
2273,30,"144976",2016-09-27,"Engineering",58,0
2274,22,"53706",2015-01-06,"human resources",29.5,0
2275,63,"124188",2023-07-10,"Engineering",86,0
2276,30,"135358",2017-12-11," SALES ",100,0
2277,19,"148070",2017-12-07,"Marketing",94,0
2278,64,"137756",2015-06-11,"Engg",53,0
2279,42,"115945",2020-01-30,"Support!!",92,0
2280,30,"1002113",2020-07-26,"Marketing",77,0
25,54,"141934",2023-07-10,"MKT",85,0
2282,56,"108400",2024-08-23,"VeryLongDepartmentName123",77,0
2283,34,NA,2022-08-19,"MKT",60,1
2284,87.5,"abc",2023-10-29,"Support",62,0
2285,42,"71835",2023-10-14,"Support",57,0
2286,51,"31587",2018-05-18,"MKT",83,0
2287,23,"24569",NA,"Marketing",75,0
2288,46,"77243",NA,"Engg",77,0
2289,23,"87905",2024-08-30,"sales",77,0
2290,64,NA,NA,"Engineering",53,1
2291,59,"89713",2015-06-13,"VeryLongDepartmentName123",76,0
2292,49,"abc",2021-02-17,"Engg",80,0
2293,27,"125429",2022-08-29,"Hr",100,0
2294,47,"91780",2023-11-28,"VeryLongDepartmentName123",61,0
2295,35,NA,2024-05-29,"Engineering",89,1
2296,48,"50000 ",2023-07-04,"Hr",54,0
2297,62,"136722",2021-10-02,"Engineering",54,0
2298,42,NA,NA,"Hr",65,1
2299,22,"125292",NA,"Support!!",79,0
215,39,"33387",2023-07-10," SALES ",78,0
2301,42,"105026",NA,"Engg",72,0
2302,31,"50000 ",NA,"Marketing",76,0
2303,50,"50362",2022-12-12,"Engg",51,0
2304,39,"139913",2021-01-22,"Engineering",100,0
2305,63,"43016",2016-10-02,"Support!!",52,0
2306,42,"50000 ",2020-02-29,"sales",77,0
2307,51,"2228846",2021-02-10,"Engineering",94,0
2308,51,"23808",2023-02-06,"Marketing",67,0
2309,42,NA,2018-11-22,"Engg",71,1
2310,26,"79364",2023-08-09,"Sales",71,0
2311,21,"48917",2024-04-01," SALES ",78,0
2312,34,"39974",2018-04-04,"VeryLongDepartmentName123",100,0
2313,47,"105097",2021-04-04,"Marketing",76,0
2314,47,"123123",2021-10-29,"Sales",66,0
2315,31,"44564",NA,"MKT",94,0
2316,28,"143209",2021-08-25,"Support",52,0
2317,38,"$60000",NA,"MKT",65,0
2318,42,"abc",2015-08-07,"human resources",85,0
60,87.5,"4389485",2023-07-10,"Support",77,0
2320,45,"111335",2018-04-26,"human resources",89,0
2321,38,"$60000",2023-07-10,"Support",29.5,0
2322,57,"abc",2022-06-07,"VeryLongDepartmentName123",53,0
2323,50,"71689",2024-10-18,"sales",100,0
2324,21,"$60000",2019-04-29,"Engg",51,0
2325,21,"109548",2023-07-10,"VeryLongDepartmentName123",68,0
2326,29,"77213",2017-08-14,"MKT",85,0
2327,60,"61547",2022-12-07,"Sales",66,0
2328,38,"50000 ",2021-08-31,"HR",29.5,0
2329,30,"110689",2019-10-18,"Marketing",77,0
2330,27,"23397",2017-04-14,"Marketing",100,0
2331,30,"92883",2022-12-23,"sales",69,0
2332,30,"97344",2015-10-15,"Support",85,0
2333,42,"133059",2015-08-09,"Hr",55,0
336,54,"50000 ",2018-04-05,"Sales",85,0
2335,33,"97651",2020-07-12,"sales",75,0
2336,63,"105592",2020-02-25,"Engg",74,0
2337,50,"$60000",2015-08-13,"human resources",51,0
2338,31,"80510",NA,"MKT",75,0
2339,26,"$60000",NA,"sales",50,0
2340,22,"3751313",NA,"Hr",75,0
2341,36,"88961",2023-07-10," SALES ",96,0
296,87.5,"38530",2018-10-15,"Support!!",57,0
2343,19,"88076",NA,"Engineering",63,0
2344,54,NA,NA,"Support!!",100,1
2345,35,"143696",NA,"HR",77,0
2346,28,"24891",NA,"Hr",85,0
2347,29,"113236",2024-12-31,"sales",57,0
2348,42,"41808",2015-04-01,"Engg",90,0
2349,42,"118705",2023-09-26,"Engg",67,0
2350,61,"56806",2018-12-21,"Support",77,0
2351,44,NA,2019-03-22,"Engg",93,1
2352,46,"71193",2020-12-31,"human resources",70,0
2353,30,"$60000",2019-07-23,"Support",54,0
2354,19,"102361",2017-02-12,"Engg",52,0
216,39,"134854",NA,"MKT",85,0
2356,54,"82387",2018-12-19,"Engg",60,0
2357,65,"133291",2020-01-05,"HR",92,0
2358,29,"126969",2021-03-06,"HR",85,0
2359,49,"80964",2016-02-28," SALES ",71,0
2360,20,"121998",2018-02-28,"sales",85,0
2361,27,"91017",2020-06-02," SALES ",95,0
2362,53,NA,2019-03-30,"Hr",80,1
2363,26,"28486",2020-04-03,"Sales",67,0
2364,54,"35631",2019-07-02,"Hr",55,0
2365,30,"42604",2024-10-16,"VeryLongDepartmentName123",99,0
2366,63,"114583",2018-04-12,"Marketing",53,0
2367,39,"32426",2023-07-10,"Support!!",85,0
2368,55,"73197",2016-08-30,"Marketing",63,0
2369,41,"72757",2020-12-09," SALES ",62,0
2370,30,"126265",2023-09-17,"Sales",76,0
2371,55,"$60000",2024-12-21,"VeryLongDepartmentName123",100,0
2372,49,"133407",2016-12-21,"MKT",77,0
2373,43,"2852379",2018-02-05,"sales",99,0
2374,54,"125705",NA,"Engg",77,0
2375,32,"$60000",2017-11-13,"human resources",64,0
2376,47,"121654",NA,"HR",71,0
2377,65,"abc",2020-05-29,"Engg",51,0
2378,44,NA,2017-06-08,"Hr",72,1
2379,51,NA,2017-02-01,"human resources",98,1
2380,64,"20905",2018-07-02," SALES ",91,0
2381,42,"109495",2021-01-10,"VeryLongDepartmentName123",73,0
2382,49,"21656",2019-12-07,"sales",91,0
2383,42,"22170",2018-04-26,"human resources",96,0
2384,60,"80760",2019-11-18,"Hr",77,0
2385,56,"100837",NA,"Marketing",86,0
309,47,"87879",NA,"sales",77,0
2387,61,"122154",2023-02-27,"Sales",77,0
2388,58,"$60000",NA,"Engg",100,0
2389,33,"114916",2023-07-10,"Sales",69,0
2390,48,"72486",2019-12-15,"Hr",76,0
2391,56,"50000 ",2023-05-06,"Hr",92,0
2392,50,NA,2015-03-06,"Support",74,1
2393,28,"124166",2023-07-10,"Engg",63,0
2394,42,"71306",2021-07-04,"sales",83,0
2395,42,"74178",2023-06-22,"Engg",90,0
2396,57,"31975",2023-12-01,"Sales",81,0
2397,63,"144464",NA,"human resources",95,0
2398,34,"110264",2023-08-13,"Marketing",29.5,0
170,23,"124706",2019-12-18,"sales",84,0
2400,87.5,"72858",2017-05-27,"Marketing",100,0
2401,54,"71109",2021-10-27,"Support",69,0
2402,42,"97970",2022-09-10,"human resources",82,0
2403,31,"101513",2015-01-03,"VeryLongDepartmentName123",63,0
2404,42,"106123",2019-10-12,"sales",100,0
387,61,"66025",2022-12-18,"Marketing",90,0
404,56,NA,2023-01-06,"Support!!",77,1
2407,38,"132011",NA,"Sales",100,0
2408,23,"70432",2024-01-25,"sales",99,0
2409,64,"64045",2022-07-14,"Engg",86,0
2410,60,"90289",2021-11-04," SALES ",98,0
2411,41,"112011",2015-12-09," SALES ",77,0
2412,28,"abc",2024-04-09,"HR",80,0
2413,27,"113893",2015-10-07,"Support!!",97,0
2414,20,"68575",2020-07-01,"Support",29.5,0
2415,25,"$60000",2017-07-31,"Engg",77,0
2416,49,"27807",2017-06-24,"sales",71,0
2417,62,"130863",2022-11-23,"Engineering",75,0
2418,40,"41401",NA,"Sales",67,0
2419,34,"73355",NA,"Support!!",66,0
397,30,"abc",2015-02-17,"MKT",82,0
424,34,"93072",2022-02-24,"Marketing",81,0
2422,42,"58057",2024-08-21,"Support",77,0
2423,42,"135099",2017-03-10,"Sales",68,0
2424,48,"69194",2021-07-13,"VeryLongDepartmentName123",93,0
2425,23,"37970",2019-06-23,"Engineering",83,0
2426,58,"105257",NA,"Engineering",93,0
2427,49,"$60000",2018-01-25," SALES ",85,0
2428,65,"60488",2015-09-14,"Engg",53,0
2429,64,"120603",2015-12-26,"Marketing",51,0
2430,42,"$60000",NA,"sales",100,0
2431,87.5,"29844",2024-01-21,"VeryLongDepartmentName123",66,0
2432,47,"119884",NA,"Sales",98,0
2433,42,"133442",2020-10-18,"sales",52,0
2434,87.5,"80707",2023-06-19,"Engg",73,0
2435,40,"120564",2020-11-10,"Marketing",81,0
2436,65,"46555",NA,"Marketing",85,0
24,32,"86949",NA,"Engg",74,0
2438,49,"128500",2023-02-09,"Support",70,0
2439,42,"33464",2022-12-15," SALES ",85,0
431,23,"48818",2016-05-13,"Sales",100,0
2441,42,"80471",NA,"HR",54,0
2442,42,"142268",NA,"Engg",89,0
2443,37,"98597",2022-12-24,"Marketing",95,0
2444,50,"87074",2023-07-10,"VeryLongDepartmentName123",87,0
2445,42,NA,2021-07-17,"Engg",77,1
2446,53,"21806",2022-09-09,"sales",77,0
2447,49,"48990",2024-08-22,"Engg",85,0
2448,30,NA,2021-01-15," SALES ",63,1
2449,52,"54287",2019-10-14,"Hr",62,0
2450,59,"41771",2019-07-06,"Engineering",100,0
2451,87.5,"abc",2018-02-09,"MKT",29.5,0
2452,87.5,"1496403",NA,"Support",51,0
2453,42,"32431",2023-02-24,"human resources",97,0
2454,54,"50000 ",2023-06-19,"HR",76,0
2455,49,"76055",2020-06-22,"human resources",85,0
2456,49,"abc",2021-03-24,"Sales",61,0
2457,30,"84226",2019-01-28,"Engg",51,0
2458,18,NA,2020-08-07,"MKT",29.5,1
2459,51,"2651633",2024-03-26,"Hr",90,0
2460,23,"89509",2019-04-12,"Engg",92,0
2461,55,NA,NA,"Engineering",53,1
2462,28,"101323",2023-07-10,"human resources",60,0
2463,49,"101078",2020-03-25,"Support",61,0
2464,55,"86635",2024-09-23,"Support",54,0
388,48,"69611",2024-03-03,"VeryLongDepartmentName123",94,0
2466,42,"39710",2020-07-11,"Support",66,0
2467,42,"50000 ",NA,"Support!!",90,0
2468,34,"113965",2022-02-28,"Engg",60,0
2469,61,"72214",2022-03-13,"MKT",65,0
2470,20,"69099",2017-03-24,"Support!!",87,0
2471,42,"117036",NA,"Engg",79,0
2472,64,"$60000",2018-07-11,"sales",83,0
2473,45,"141179",2022-04-07,"Engineering",97,0
112,30,"abc",2021-09-01,"Support!!",98,0
2475,42,"89903",2021-09-08,"human resources",29.5,0
2476,48,NA,2019-10-16,"sales",100,1
2477,42,"abc",2018-11-09,"Support",61,0
2478,51,"81662",2022-02-20,"Engg",57,0
2479,42,"94709",NA,"Engg",87,0
2480,42,"4830974",2018-10-01,"VeryLongDepartmentName123",50,0
2481,42,"136188",2017-12-30,"Sales",83,0
2482,46,NA,NA,"Marketing",77,1
2483,39,"101289",2020-10-06,"Sales",77,0
2484,42,"125327",2020-10-27,"human resources",66,0
2485,54,"97021",NA,"Support",73,0
2486,30,"$60000",2023-07-10,"Sales",64,0
308,43,"148250",NA,"Support",67,0
2488,31,NA,2021-10-31,"human resources",70,1
150,30,"$60000",2020-10-19," SALES ",57,0
2490,20,"abc",2020-10-15,"human resources",63,0
2491,87.5,"88978",2024-04-22,"Marketing",85,0
2492,35,"133780",2017-01-26,"Engg",93,0
2493,64,"97561",NA,"sales",89,0
2494,47,"64378",2023-07-19,"Hr",85,0
2495,50,"57762",2015-06-18,"HR",76,0
2496,56,"47568",2020-09-13,"Marketing",95,0
2497,39,"79247",2020-07-12,"Hr",73,0
2498,30,"116555",2017-10-14,"Engg",51,0
2499,41,"60703",2019-09-01,"Engg",58,0
2500,60,"abc",2018-11-08,"VeryLongDepartmentName123",77,0
2501,42,"139441",2020-07-03," SALES ",62,0
2502,62,"1847074",2015-08-17,"human resources",65,0
2503,39,"77034",2023-12-27,"Engineering",85,0
2504,53,"119434",2024-01-05,"Support!!",77,0
2505,42,"109193",2023-08-04," SALES ",64,0
2506,57,"107586",2020-11-14,"MKT",91,0
2507,53,"45808",2016-12-10,"Sales",60,0
2508,33,"76810",2015-06-24," SALES ",90,0
2509,22,"89233",NA,"Marketing",77,0
2510,26,"59187",2017-01-30,"Hr",80,0
2511,19,"45444",2016-11-12,"Engg",78,0
2512,61,"128106",2021-11-01,"MKT",78,0
2513,57,"112161",NA,"human resources",59,0
2514,58,"119484",2021-05-04,"Engg",87,0
2515,51,"50000 ",2021-06-19,"Engg",85,0
2516,30,"84309",2017-08-01,"Engg",53,0
2517,30,"112647",2018-08-31,"Engg",100,0
2518,38,"72349",2023-11-14,"human resources",93,0
454,42,"82780",2022-03-02,"Hr",77,0
2520,42,"66547",2023-12-20,"Hr",77,0
2521,34,"abc",NA,"sales",29.5,0
2522,44,NA,2021-02-19,"human resources",100,1
2523,50,"75484",2017-04-18," SALES ",58,0
2524,53,"100688",2020-07-04,"Sales",29.5,0
2525,59,"96071",2019-01-22,"MKT",58,0
2526,57,"125090",NA,"Engg",50,0
2527,64,"1518007",NA,"VeryLongDepartmentName123",87,0
2528,25,NA,2015-06-29,"MKT",58,1
2529,20,"43007",2018-10-23,"Marketing",66,0
2530,42,"108401",2024-12-31,"Engg",85,0
2531,40,"140259",2021-03-02,"Engg",70,0
2532,42,"131331",2022-09-19,"MKT",73,0
2533,62,"abc",2023-03-26,"MKT",76,0
2534,30,"50000 ",NA," SALES ",83,0
2535,25,"95174",2023-07-10,"VeryLongDepartmentName123",84,0
2536,42,"67844",NA,"HR",77,0
2537,47,"50000 ",2018-02-28,"sales",77,0
332,18,"128587",2018-10-28,"Support!!",93,0
2539,58,"32128",2024-06-30,"Marketing",79,0
2540,30,"51031",2017-09-05,"Sales",93,0
2541,42,"52420",2020-06-22,"MKT",77,0
309,20,"125045",NA,"Engg",73,0
2543,42,"abc",2019-05-25,"Engg",91,0
2544,42,"148213",2019-04-18,"Engg",77,0
2545,30,"77148",2023-07-10,"sales",50,0
2546,21,"85482",2016-11-19,"Marketing",92,0
2547,49,"31092",2020-03-16," SALES ",56,0
2548,65,"76887",2020-01-16,"HR",73,0
2549,30,"abc",2024-06-20,"sales",96,0
2550,36,"99929",2015-07-19,"Engg",97,0
2551,48,"92220",2020-06-30,"Support!!",68,0
2552,57,"143879",2018-06-11,"HR",88,0
2553,87.5,"38952",2023-07-10,"Engineering",57,0
2554,54,"47632",2019-02-22,"HR",29.5,0
2555,43,"116736",2019-03-12,"HR",61,0
2556,87.5,"53237",2016-04-10," SALES ",92,0
2557,46,"124941",NA,"sales",71,0
2558,35,"77590",2022-03-23,"Support",80,0
2559,54,"29720",2017-05-17,"Hr",77,0
2560,87.5,"50000 ",2020-02-25," SALES ",96,0
2561,41,"74749",2017-11-16,"HR",29.5,0
2562,52,"50000 ",NA,"Support",53,0
2563,42,"54136",NA,"Engg",87,0
2564,58,"142954",2017-05-27," SALES ",77,0
2565,50,"136357",2015-06-03,"Engg",75,0
2566,42,"143313",2018-03-08,"Engineering",57,0
2567,42,"38885",NA,"Sales",65,0
2568,21,"141361",2017-11-27,"Engg",53,0
2569,22,"121422",NA,"human resources",85,0
2570,28,"abc",NA,"Sales",92,0
2571,39,"$60000",2019-01-13,"Support!!",88,0
2572,62,"35279",2016-02-10,"Support",86,0
2573,37,"50000 ",2023-07-10,"sales",29.5,0
2574,35,"48363",2019-01-22,"Support!!",87,0
2575,44,"62132",2023-07-10,"Sales",52,0
2576,62,"85954",2019-05-21,"Engineering",94,0
2577,56,"79908",2021-10-20,"sales",94,0
2578,42,"23334",2016-01-25,"Marketing",100,0
2579,42,"142432",2023-02-26," SALES ",75,0
2580,42,"142852",2024-11-18,"Hr",78,0
2581,37,"115910",2022-02-11,"VeryLongDepartmentName123",95,0
2582,48,"111855",2020-08-06,"Engg",85,0
2583,42,"135667",2015-10-27,"Sales",59,0
2584,29,"76657",2022-06-22,"Marketing",81,0
2585,63,"61820",NA,"Support",29.5,0
2586,42,"105316",2020-05-12,"VeryLongDepartmentName123",85,0
2587,32,"68131",2021-06-28,"Support!!",93,0
2588,42,"126836",2022-05-08,"Sales",96,0
2589,30,"72363",2020-02-12,"Engineering",76,0
2590,18,"66976",2024-03-25,"Hr",67,0
2591,39,"128064",2023-04-30,"human resources",56,0
2592,25,"140157",NA,"Engg",77,0
2593,40,"abc",2023-03-26,"Engg",59,0
2594,62,"126147",2015-06-11,"Support!!",29.5,0
2595,51,"94737",NA,"Support",57,0
2596,55,"85279",2015-10-16,"sales",69,0
2597,33,"120512",2021-07-09,"VeryLongDepartmentName123",29.5,0
2598,37,"32147",2022-08-07," SALES ",54,0
2599,19,"3171793",2021-03-03,"Engg",90,0
2600,54,"21408",2015-03-26,"Hr",66,0
2601,24,"134136",2018-04-20,"Engg",85,0
2602,87.5,"59775",NA,"Engg",88,0
2603,62,"84110",2015-11-11,"Support!!",85,0
2604,48,"133346",NA,"Engg",77,0
2605,32,"124842",NA,"Engg",64,0
2606,44,"31074",2020-02-12,"Engg",29.5,0
2607,55,"115409",2023-07-10,"Support",81,0
2608,54,"103566",NA,"Support!!",67,0
2609,55,"50000 ",NA,"HR",79,0
28,22,"50000 ",2022-05-13,"Support",72,0
2611,36,"79005",2020-10-15,"Support!!",94,0
2612,55,"$60000",2023-03-09,"Engg",58,0
2613,30,"28919",2018-04-23,"Engineering",81,0
2614,18,"92345",2015-12-02,"Marketing",59,0
2615,42,"50000 ",2016-04-15,"Engg",79,0
2616,42,"106456",2018-04-18,"Engg",74,0
2617,48,"$60000",2022-03-02,"Engg",64,0
2618,56,"97317",NA,"Engg",86,0
2619,42,"120637",NA,"sales",73,0
2620,56,"27453",NA,"VeryLongDepartmentName123",85,0
2621,48,"124064",2017-05-10,"Engineering",85,0
